sample,date,timestamp,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation,Label
31332,12/9/2016,20:30:39,30.43,95,50,141.2,1.12,1.26,1
31333,12/9/2016,20:25:39,30.44,95,50,140.8,2.25,1.23,1
31334,12/9/2016,20:20:49,30.43,95,50,48.29,2.25,1.22,1
31335,12/9/2016,20:15:40,30.43,95,50,116.92,0,1.23,1
31336,12/9/2016,20:10:49,30.43,95,50,117.1,1.12,1.24,1
31337,12/9/2016,20:05:50,30.43,94,50,3.9,1.12,1.26,1
31338,12/9/2016,20:00:40,30.43,94,51,189.47,5.62,1.22,1
31339,12/9/2016,19:55:39,30.42,93,51,355.75,5.62,1.18,1
31340,12/9/2016,19:50:40,30.42,93,51,282.6,0,1.24,1
31341,12/9/2016,19:45:49,30.42,92,51,282.59,0,1.24,1
31342,12/9/2016,19:40:42,30.42,90,52,265.97,6.75,1.27,1
31343,12/9/2016,19:35:50,30.41,88,52,11.68,1.12,1.23,1
31344,12/9/2016,19:30:49,30.41,90,52,103.18,4.5,1.24,1
31345,12/9/2016,19:25:50,30.4,89,52,165.54,4.5,1.23,1
31346,12/9/2016,19:20:49,30.4,85,51,347.81,2.25,1.24,1
31347,12/9/2016,19:15:40,30.4,94,51,189.11,13.5,1.23,1
31348,12/9/2016,19:10:40,30.4,92,51,298.77,5.62,1.25,1
31349,12/9/2016,19:05:49,30.39,90,52,317.16,11.25,1.24,1
31350,12/9/2016,19:00:40,30.4,83,54,245.43,2.25,1.27,1
31351,12/9/2016,18:55:49,30.4,78,52,277.95,10.12,1.24,1
31352,12/9/2016,18:50:49,30.4,88,52,221.91,4.5,1.27,1
31353,12/9/2016,18:45:53,30.41,91,51,311.3,12.37,1.27,1
31354,12/9/2016,18:40:50,30.4,92,51,167.06,4.5,1.22,1
31355,12/9/2016,18:35:40,30.4,94,51,173.76,2.25,1.25,1
31356,12/9/2016,18:30:39,30.4,95,51,223.06,3.37,1.25,1
31357,12/9/2016,18:25:49,30.39,95,51,187.22,4.5,1.24,1
31358,12/9/2016,18:20:20,30.39,95,51,291.2,1.12,1.21,1
31359,12/9/2016,18:15:49,30.39,95,51,343.38,4.5,1.24,1
31360,12/9/2016,18:10:40,30.39,94,51,335.05,13.5,1.24,1
31361,12/9/2016,18:05:39,30.4,95,51,335.87,5.62,1.24,1
31362,12/9/2016,18:00:49,30.4,96,51,154.18,9,1.21,1
31363,12/9/2016,17:55:55,30.39,95,51,343.61,6.75,1.24,1
31364,12/9/2016,17:50:55,30.4,95,51,154.18,0,1.26,1
31365,12/9/2016,17:45:50,30.39,95,51,353.61,4.5,1.28,1
31366,12/9/2016,17:40:49,30.4,94,52,351.3,3.37,1.27,1
31367,12/9/2016,17:35:40,30.39,93,52,351.94,5.62,1.51,1
31368,12/9/2016,17:30:08,30.39,93,52,257.46,0,1.8,1
31369,12/9/2016,17:25:39,30.39,92,52,276.41,6.75,6.9,1
31370,12/9/2016,17:20:50,30.39,91,52,218.1,5.62,5.74,1
31371,12/9/2016,17:15:50,30.39,95,52,201.92,2.25,7.83,1
31372,12/9/2016,17:10:56,30.39,96,52,202.01,4.5,7.92,1
31373,12/9/2016,17:05:40,30.38,96,52,244.81,5.62,8.65,1
31374,12/9/2016,17:00:52,30.38,97,52,250.23,7.87,9.76,1
31375,12/9/2016,16:55:36,30.38,98,52,260.02,5.62,9.37,1
31376,12/9/2016,16:50:38,30.37,98,52,292.07,3.37,14.91,1
31377,12/9/2016,16:45:35,30.37,98,52,293.51,6.75,16.67,1
31378,12/9/2016,16:40:35,30.36,98,52,315.49,5.62,22.61,1
31379,12/9/2016,16:35:35,30.36,98,52,324.14,4.5,26.99,1
31380,12/9/2016,16:30:35,30.37,98,52,237.69,1.12,32.43,1
31381,12/9/2016,16:25:38,30.37,97,52,237.67,2.25,22.64,1
31382,12/9/2016,16:20:35,30.37,97,52,237.66,1.12,21.02,1
31383,12/9/2016,16:15:35,30.37,97,52,237.66,1.12,28.53,1
31384,12/9/2016,16:10:38,30.37,97,52,237.33,3.37,47.57,1
31385,12/9/2016,16:05:35,30.37,98,52,237.24,3.37,40.66,1
31386,12/9/2016,16:00:40,30.37,98,52,238.99,4.5,52.36,1
31387,12/9/2016,15:55:22,30.36,97,52,243.99,5.62,51.07,1
31388,12/9/2016,15:50:59,30.36,97,52,246.29,7.87,61.32,1
31389,12/9/2016,15:45:49,30.36,98,52,243.35,5.62,91.32,1
31390,12/9/2016,15:40:49,30.36,98,52,256.07,7.87,86.54,1
31391,12/9/2016,15:35:42,30.36,98,52,262.4,6.75,92.21,1
31392,12/9/2016,15:30:52,30.36,98,52,258.3,5.62,139.58,1
31393,12/9/2016,15:25:49,30.36,98,52,302.29,5.62,169.48,2
31394,12/9/2016,15:20:49,30.36,98,52,312.62,3.37,108.84,1
31395,12/9/2016,15:15:39,30.36,97,52,316.11,2.25,124.6,1
31396,12/9/2016,15:10:49,30.36,97,52,348.17,3.37,118.57,1
31397,12/9/2016,15:05:49,30.36,97,52,348.49,3.37,111.64,1
31398,12/9/2016,15:00:49,30.36,96,52,350.88,4.5,158.03,1
31399,12/9/2016,14:55:19,30.36,96,52,352.82,4.5,153.8,1
31400,12/9/2016,14:50:52,30.36,97,52,352.84,4.5,65.09,1
31401,12/9/2016,14:45:49,30.37,97,52,352.75,3.37,95.92,1
31402,12/9/2016,14:40:50,30.36,97,52,352.76,4.5,93.19,1
31403,12/9/2016,14:35:45,30.36,97,52,351.49,4.5,66.35,1
31404,12/9/2016,14:30:12,30.36,97,53,351.03,5.62,29.04,1
31405,12/9/2016,14:25:52,30.36,96,53,350.83,6.75,26.58,1
31406,12/9/2016,14:20:40,30.36,95,53,353.8,5.62,46.43,1
31407,12/9/2016,14:15:55,30.36,96,53,359.08,3.37,50.48,1
31408,12/9/2016,14:10:39,30.36,94,53,336.19,4.5,73.13,1
31409,12/9/2016,14:05:52,30.36,93,54,342.6,5.62,84.28,1
31410,12/9/2016,14:00:52,30.36,93,54,342.71,5.62,63.13,1
31411,12/9/2016,13:55:49,30.36,93,54,350.83,3.37,157.26,1
31412,12/9/2016,13:50:39,30.36,93,54,340.19,2.25,141.92,1
31413,12/9/2016,13:45:39,30.36,94,53,336.91,4.5,319.7,2
31414,12/9/2016,13:40:42,30.36,94,53,335.89,2.25,280.12,2
31415,12/9/2016,13:35:50,30.36,94,53,337.35,3.37,257.61,2
31416,12/9/2016,13:30:40,30.37,94,53,337.36,4.5,128.77,1
31417,12/9/2016,13:25:50,30.37,93,53,338.34,3.37,133.19,1
31418,12/9/2016,13:20:19,30.37,93,53,339.49,3.37,87.9,1
31419,12/9/2016,13:15:22,30.37,95,53,338.7,2.25,239.73,2
31420,12/9/2016,13:10:50,30.37,96,53,348.67,4.5,362.07,3
31421,12/9/2016,13:05:41,30.37,95,53,330.12,4.5,104.52,1
31422,12/9/2016,13:00:40,30.37,95,53,329.81,4.5,80.38,1
31423,12/9/2016,12:55:49,30.37,95,53,343.17,5.62,120.23,1
31424,12/9/2016,12:50:41,30.38,95,53,327.63,6.75,138.8,1
31425,12/9/2016,12:45:51,30.38,95,53,317.83,4.5,233.59,2
31426,12/9/2016,12:40:49,30.38,95,53,310.33,4.5,213.25,2
31427,12/9/2016,12:35:50,30.39,94,53,297.69,4.5,197.14,2
31428,12/9/2016,12:30:40,30.38,94,53,336.34,2.25,295.73,2
31429,12/9/2016,12:25:53,30.38,93,53,318.24,3.37,229.52,2
31430,12/9/2016,12:20:50,30.39,94,53,300.07,2.25,391.31,3
31431,12/9/2016,12:15:40,30.39,93,53,298.07,5.62,354.51,3
31432,12/9/2016,12:10:50,30.39,92,53,313.02,4.5,370.2,3
31433,12/9/2016,12:05:50,30.39,90,53,319.07,5.62,225.51,2
31434,12/9/2016,12:00:51,30.4,87,54,304.26,9,264.45,2
31435,12/9/2016,11:55:50,30.39,83,54,294.71,6.75,252.99,2
31436,12/9/2016,11:50:40,30.4,83,54,331.9,5.62,230.97,2
31437,12/9/2016,11:45:50,30.39,79,54,320.46,5.62,224.45,2
31438,12/9/2016,11:40:40,30.39,78,55,325.2,4.5,269.8,2
31439,12/9/2016,11:35:51,30.4,78,55,334.79,2.25,181.32,2
31440,12/9/2016,11:30:50,30.4,73,55,335.31,3.37,106.9,1
31441,12/9/2016,11:25:51,30.41,70,56,335.32,0,111.44,1
31442,12/9/2016,11:20:49,30.4,63,56,320.52,4.5,110.05,1
31443,12/9/2016,11:15:39,30.41,64,56,320.53,0,120.52,1
31444,12/9/2016,11:10:50,30.41,71,56,320.53,1.12,107.32,1
31445,12/9/2016,11:05:40,30.41,74,55,320.53,2.25,144.85,1
31446,12/9/2016,11:00:51,30.41,74,55,334.87,1.12,179.73,2
31447,12/9/2016,10:55:53,30.41,76,54,335.34,2.25,193,2
31448,12/9/2016,10:50:52,30.41,90,54,333.05,2.25,199.09,2
31449,12/9/2016,10:45:55,30.41,91,53,333.07,2.25,160.93,1
31450,12/9/2016,10:40:50,30.41,92,53,333.07,0,157.62,1
31451,12/9/2016,10:35:40,30.41,92,54,333.94,3.37,186.92,2
31452,12/9/2016,10:30:50,30.41,90,54,333.96,3.37,177.51,2
31453,12/9/2016,10:25:53,30.41,86,54,333.96,2.25,192.1,2
31454,12/9/2016,10:20:49,30.41,77,55,321.64,7.87,168.49,2
31455,12/9/2016,10:15:39,30.41,56,55,122.08,1.12,195.82,2
31456,12/9/2016,10:10:49,30.41,59,55,164.4,4.5,152.45,1
31457,12/9/2016,10:05:50,30.42,59,55,129.77,4.5,126.77,1
31458,12/9/2016,10:00:50,30.42,76,54,187.28,3.37,143.89,1
31459,12/9/2016,9:55:39,30.42,85,54,188.15,4.5,163.36,2
31460,12/9/2016,9:50:39,30.42,92,53,280.31,2.25,174.69,2
31461,12/9/2016,9:45:53,30.42,95,53,303.53,4.5,170.59,2
31462,12/9/2016,9:40:50,30.42,95,52,306.72,1.12,150.42,1
31463,12/9/2016,9:35:40,30.41,94,52,306.73,1.12,140.47,1
31464,12/9/2016,9:30:49,30.41,95,52,306.73,0,139.59,1
31465,12/9/2016,9:25:49,30.41,95,52,306.73,0,139.2,1
31466,12/9/2016,9:20:49,30.41,95,52,306.74,2.25,114.28,1
31467,12/9/2016,9:15:49,30.41,94,52,299,0,153.43,1
31468,12/9/2016,9:10:53,30.41,94,52,299,2.25,174.61,2
31469,12/9/2016,9:05:53,30.41,93,52,299.02,3.37,187.09,2
31470,12/9/2016,9:00:19,30.41,92,52,298.94,4.5,120.2,1
31471,12/9/2016,8:55:49,30.41,89,52,207.22,0,112.75,1
31472,12/9/2016,8:50:40,30.41,90,52,207.21,2.25,94.97,1
31473,12/9/2016,8:45:50,30.41,91,52,207.21,4.5,79.4,1
31474,12/9/2016,8:40:53,30.41,91,51,207.21,2.25,119.82,1
31475,12/9/2016,8:35:42,30.41,89,51,207.2,3.37,143.37,1
31476,12/9/2016,8:30:49,30.41,89,51,207.22,3.37,111.76,1
31477,12/9/2016,8:25:53,30.41,89,51,207.23,2.25,96.47,1
31478,12/9/2016,8:20:41,30.41,90,51,207.23,3.37,87.45,1
31479,12/9/2016,8:15:50,30.41,89,50,207.23,2.25,95.22,1
31480,12/9/2016,8:10:40,30.4,86,50,207.07,2.25,94.99,1
31481,12/9/2016,8:05:52,30.4,86,50,207.08,3.37,82.39,1
31482,12/9/2016,8:00:50,30.4,85,50,207.08,2.25,87.38,1
31483,12/9/2016,7:55:49,30.4,88,49,207.08,3.37,69.74,1
31484,12/9/2016,7:50:40,30.4,87,49,206.77,3.37,60.25,1
31485,12/9/2016,7:45:39,30.4,89,49,207.8,6.75,52.63,1
31486,12/9/2016,7:40:40,30.4,89,49,241.28,5.62,37.16,1
31487,12/9/2016,7:35:50,30.4,90,49,223.3,4.5,31.52,1
31488,12/9/2016,7:30:39,30.39,89,49,232.8,5.62,27.15,1
31489,12/9/2016,7:25:50,30.39,88,49,241.33,7.87,30.67,1
31490,12/9/2016,7:20:55,30.39,87,49,228.9,6.75,31.53,1
31491,12/9/2016,7:15:39,30.39,87,50,235.74,5.62,30.38,1
31492,12/9/2016,7:10:54,30.39,87,50,236.93,6.75,15.3,1
31493,12/9/2016,7:05:49,30.39,87,50,264.59,4.5,8.52,1
31494,12/9/2016,7:00:41,30.38,89,49,264.03,5.62,5.52,1
31495,12/9/2016,6:55:52,30.38,90,48,235.13,3.37,2.96,1
31496,12/9/2016,6:50:49,30.38,90,48,190.92,7.87,1.71,1
31497,12/9/2016,6:45:49,30.38,92,48,193.52,9,1.4,1
31498,12/9/2016,6:40:43,30.38,93,48,208.18,7.87,1.23,1
31499,12/9/2016,6:35:50,30.37,93,48,227.44,6.75,1.26,1
31500,12/9/2016,6:30:50,30.37,94,48,244.54,5.62,1.28,1
31501,12/9/2016,6:25:52,30.37,91,48,234.99,7.87,1.27,1
31502,12/9/2016,6:20:49,30.37,90,48,232.46,7.87,1.31,1
31503,12/9/2016,6:15:49,30.37,89,48,223.11,6.75,1.3,1
31504,12/9/2016,6:10:51,30.37,88,48,233.84,6.75,1.29,1
31505,12/9/2016,6:05:39,30.37,88,48,226.78,5.62,1.29,1
31506,12/9/2016,6:00:49,30.38,88,48,231.87,6.75,1.31,1
31507,12/9/2016,5:55:52,30.38,89,48,247.97,7.87,1.29,1
31508,12/9/2016,5:50:39,30.38,90,48,235.84,6.75,1.33,1
31509,12/9/2016,5:45:42,30.37,90,47,246.13,7.87,1.29,1
31510,12/9/2016,5:40:52,30.37,91,47,227.94,5.62,1.27,1
31511,12/9/2016,5:35:40,30.37,91,47,216.91,7.87,1.23,1
31512,12/9/2016,5:30:50,30.37,91,47,215.51,6.75,1.21,1
31513,12/9/2016,5:25:49,30.37,91,47,225.05,5.62,1.32,1
31514,12/9/2016,5:20:50,30.37,91,47,231.06,4.5,1.23,1
31515,12/9/2016,5:15:49,30.36,91,47,228.31,5.62,1.22,1
31516,12/9/2016,5:10:49,30.36,90,46,234.74,4.5,1.24,1
31517,12/9/2016,5:05:42,30.36,90,47,234.96,4.5,1.21,1
31518,12/9/2016,5:00:40,30.36,90,47,235.22,5.62,1.21,1
31519,12/9/2016,4:55:50,30.36,90,47,235.23,4.5,1.27,1
31520,12/9/2016,4:50:43,30.36,89,47,235.32,5.62,1.23,1
31521,12/9/2016,4:45:50,30.36,88,47,235.29,5.62,1.25,1
31522,12/9/2016,4:40:50,30.36,87,47,247.26,4.5,1.29,1
31523,12/9/2016,4:35:50,30.36,85,46,224.66,3.37,1.25,1
31524,12/9/2016,4:30:49,30.36,85,46,217.67,5.62,1.26,1
31525,12/9/2016,4:25:39,30.35,88,46,212.63,4.5,1.23,1
31526,12/9/2016,4:20:39,30.35,87,46,212.47,3.37,1.21,1
31527,12/9/2016,4:15:52,30.35,85,46,212.48,3.37,1.23,1
31528,12/9/2016,4:10:39,30.35,81,46,212.41,2.25,1.23,1
31529,12/9/2016,4:05:52,30.35,77,46,212.05,3.37,1.23,1
31530,12/9/2016,4:00:49,30.35,78,45,212.05,3.37,1.26,1
31531,12/9/2016,3:55:53,30.35,82,45,212.05,3.37,1.25,1
31532,12/9/2016,3:50:40,30.35,85,45,212.05,2.25,1.21,1
31533,12/9/2016,3:45:40,30.35,87,45,212.04,4.5,1.22,1
31534,12/9/2016,3:40:50,30.35,87,45,212.02,3.37,1.23,1
31535,12/9/2016,3:35:41,30.35,86,46,212.43,4.5,1.22,1
31536,12/9/2016,3:30:50,30.36,84,46,213.49,5.62,1.23,1
31537,12/9/2016,3:25:49,30.35,82,46,213.61,4.5,1.22,1
31538,12/9/2016,3:20:52,30.35,79,46,213.45,3.37,1.23,1
31539,12/9/2016,3:15:51,30.36,80,46,209.38,4.5,1.26,1
31540,12/9/2016,3:10:49,30.36,78,46,208.91,4.5,1.23,1
31541,12/9/2016,3:05:40,30.36,74,46,205.04,4.5,1.21,1
31542,12/9/2016,3:00:49,30.36,74,46,204.98,4.5,1.21,1
31543,12/9/2016,2:55:40,30.36,74,46,204.96,4.5,1.24,1
31544,12/9/2016,2:50:53,30.36,73,46,204.88,3.37,1.23,1
31545,12/9/2016,2:45:49,30.36,70,45,204.85,4.5,1.26,1
31546,12/9/2016,2:40:50,30.36,69,45,204.71,5.62,1.21,1
31547,12/9/2016,2:35:49,30.36,70,45,204.75,4.5,1.25,1
31548,12/9/2016,2:30:50,30.37,69,45,204.76,3.37,1.22,1
31549,12/9/2016,2:25:43,30.36,68,45,204.58,4.5,1.24,1
31550,12/9/2016,2:20:39,30.36,66,45,204.56,4.5,1.22,1
31551,12/9/2016,2:15:40,30.36,64,45,204.61,3.37,1.28,1
31552,12/9/2016,2:10:39,30.36,64,45,204.62,4.5,1.23,1
31553,12/9/2016,2:05:50,30.36,65,45,204.54,2.25,1.23,1
31554,12/9/2016,2:00:40,30.37,67,45,203.91,3.37,1.26,1
31555,12/9/2016,1:55:50,30.36,67,45,203.9,3.37,1.21,1
31556,12/9/2016,1:50:50,30.36,68,45,203.86,6.75,1.24,1
31557,12/9/2016,1:45:54,30.37,68,45,205.99,6.75,1.22,1
31558,12/9/2016,1:40:39,30.37,69,45,207.98,6.75,1.24,1
31559,12/9/2016,1:35:51,30.36,65,46,215.09,5.62,1.25,1
31560,12/9/2016,1:30:40,30.36,65,46,218.89,4.5,1.24,1
31561,12/9/2016,1:25:50,30.37,63,46,213.63,3.37,1.22,1
31562,12/9/2016,1:20:49,30.37,64,47,213.6,3.37,1.23,1
31563,12/9/2016,1:15:51,30.36,67,47,213.61,3.37,1.24,1
31564,12/9/2016,1:10:49,30.37,64,47,213.61,3.37,1.19,1
31565,12/9/2016,1:05:39,30.37,63,47,213.6,3.37,1.2,1
31566,12/9/2016,1:00:42,30.37,63,47,213.57,1.12,1.25,1
31567,12/9/2016,0:55:39,30.37,68,47,213.56,2.25,1.27,1
31568,12/9/2016,0:50:50,30.37,72,47,213.72,2.25,1.23,1
31569,12/9/2016,0:45:49,30.37,62,47,214.04,3.37,1.24,1
31570,12/9/2016,0:40:49,30.37,69,47,228.38,4.5,1.28,1
31571,12/9/2016,0:35:53,30.37,70,47,273.85,4.5,1.21,1
31572,12/9/2016,0:30:50,30.37,70,47,199.43,7.87,1.23,1
31573,12/9/2016,0:25:40,30.38,64,47,214.41,5.62,1.22,1
31574,12/9/2016,0:20:50,30.38,61,48,208.65,7.87,1.22,1
31575,12/9/2016,0:15:40,30.37,50,48,186.13,1.12,1.22,1
31576,12/9/2016,0:10:49,30.38,50,48,186.13,3.37,1.24,1
31577,12/9/2016,0:05:58,30.38,55,48,186.14,2.25,1.23,1
31578,12/9/2016,0:00:39,30.37,57,49,267.24,2.25,1.23,1
31579,12/8/2016,23:55:40,30.38,66,49,267.53,2.25,1.24,1
31580,12/8/2016,23:50:49,30.37,54,48,266.2,4.5,1.24,1
31581,12/8/2016,23:45:50,30.37,59,48,220.77,3.37,1.24,1
31582,12/8/2016,23:40:52,30.37,62,48,230.36,5.62,1.22,1
31583,12/8/2016,23:35:50,30.38,65,48,235.04,3.37,1.21,1
31584,12/8/2016,23:30:39,30.38,58,48,235.11,2.25,1.21,1
31585,12/8/2016,23:25:40,30.39,57,49,247.19,3.37,1.26,1
31586,12/8/2016,23:20:50,30.39,65,49,174.25,3.37,1.25,1
31587,12/8/2016,23:15:43,30.39,55,48,155.36,2.25,1.22,1
31588,12/8/2016,23:10:39,30.39,59,48,155.31,2.25,1.24,1
31589,12/8/2016,23:05:49,30.39,65,48,139.98,3.37,1.23,1
31590,12/8/2016,23:00:39,30.39,64,48,184.41,7.87,1.26,1
31591,12/8/2016,22:55:52,30.39,53,48,179.03,6.75,1.21,1
31592,12/8/2016,22:50:50,30.39,55,48,171.37,3.37,1.23,1
31593,12/8/2016,22:45:40,30.39,55,49,171.29,3.37,1.21,1
31594,12/8/2016,22:40:50,30.39,52,49,171.28,4.5,1.22,1
31595,12/8/2016,22:35:49,30.39,54,50,171.27,2.25,1.21,1
31596,12/8/2016,22:30:50,30.39,50,50,170.03,2.25,1.23,1
31597,12/8/2016,22:25:40,30.39,48,51,170.04,2.25,1.25,1
31598,12/8/2016,22:20:39,30.4,46,51,107.96,2.25,1.24,1
31599,12/8/2016,22:15:49,30.4,34,50,93.76,3.37,1.27,1
31600,12/8/2016,22:10:49,30.4,41,50,128.49,2.25,1.25,1
31601,12/8/2016,22:05:50,30.4,49,50,128.51,1.12,1.21,1
31602,12/8/2016,22:00:53,30.4,54,51,127.52,1.12,1.23,1
31603,12/8/2016,21:55:39,30.4,52,51,127.52,0,1.2,1
31604,12/8/2016,21:50:39,30.4,57,51,139.51,3.37,1.27,1
31605,12/8/2016,21:45:50,30.39,51,51,153.48,5.62,1.25,1
31606,12/8/2016,21:40:49,30.39,59,51,156.23,3.37,1.29,1
31607,12/8/2016,21:35:49,30.39,55,52,101.22,3.37,1.25,1
31608,12/8/2016,21:30:50,30.39,55,52,3.76,3.37,1.29,1
31609,12/8/2016,21:25:10,30.39,60,52,134.9,3.37,1.26,1
31610,12/8/2016,21:20:50,30.39,56,52,93.73,3.37,1.23,1
31611,12/8/2016,21:15:52,30.39,56,52,68.36,3.37,1.28,1
31612,12/8/2016,21:10:41,30.4,62,53,346.25,0,1.23,1
31613,12/8/2016,21:05:53,30.4,63,53,344.27,2.25,1.28,1
31614,12/8/2016,21:00:39,30.4,53,52,160.73,2.25,1.33,1
31615,12/8/2016,20:55:49,30.4,58,52,145.61,0,1.28,1
31616,12/8/2016,20:50:41,30.4,65,52,155.43,5.62,1.29,1
31617,12/8/2016,20:45:49,30.39,61,52,152.23,4.5,1.25,1
31618,12/8/2016,20:40:50,30.39,65,52,163.23,7.87,1.22,1
31619,12/8/2016,20:35:50,30.39,69,52,157.75,4.5,1.28,1
31620,12/8/2016,20:30:51,30.4,68,52,151.54,6.75,1.24,1
31621,12/8/2016,20:25:49,30.39,64,52,152.66,2.25,1.21,1
31622,12/8/2016,20:20:10,30.4,62,52,152.77,3.37,1.2,1
31623,12/8/2016,20:15:40,30.39,65,52,124,3.37,1.23,1
31624,12/8/2016,20:10:50,30.39,68,51,131.33,1.12,1.25,1
31625,12/8/2016,20:05:50,30.39,74,51,138.41,2.25,1.24,1
31626,12/8/2016,20:00:51,30.39,77,52,124.42,1.12,1.27,1
31627,12/8/2016,19:55:49,30.39,73,52,142.15,3.37,1.23,1
31628,12/8/2016,19:50:42,30.39,66,52,148.33,1.12,1.25,1
31629,12/8/2016,19:45:39,30.39,65,51,121.53,1.12,1.25,1
31630,12/8/2016,19:40:50,30.39,70,51,160.72,3.37,1.2,1
31631,12/8/2016,19:35:40,30.39,68,51,147.29,2.25,1.26,1
31632,12/8/2016,19:30:49,30.39,72,51,156.09,5.62,1.22,1
31633,12/8/2016,19:25:52,30.39,68,51,116.47,4.5,1.25,1
31634,12/8/2016,19:20:50,30.38,74,51,141.56,3.37,1.26,1
31635,12/8/2016,19:15:50,30.38,75,51,140.85,2.25,1.25,1
31636,12/8/2016,19:10:50,30.38,72,51,73.29,2.25,1.24,1
31637,12/8/2016,19:05:52,30.39,69,52,123.07,4.5,1.24,1
31638,12/8/2016,19:00:42,30.38,66,52,119,2.25,1.23,1
31639,12/8/2016,18:55:58,30.38,68,51,125.43,3.37,1.21,1
31640,12/8/2016,18:50:40,30.38,75,51,114.55,4.5,1.2,1
31641,12/8/2016,18:45:01,30.38,76,51,32.41,7.87,1.22,1
31642,12/8/2016,18:40:49,30.38,78,51,32.2,1.12,1.23,1
31643,12/8/2016,18:35:59,30.38,80,51,71.83,0,1.24,1
31644,12/8/2016,18:30:50,30.38,89,51,52.66,3.37,1.23,1
31645,12/8/2016,18:25:39,30.38,94,52,74.85,1.12,1.24,1
31646,12/8/2016,18:20:39,30.37,93,52,53.81,1.12,1.23,1
31647,12/8/2016,18:15:50,30.37,91,52,53.7,2.25,1.22,1
31648,12/8/2016,18:10:49,30.37,86,52,62,1.12,1.23,1
31649,12/8/2016,18:05:42,30.37,82,52,80.05,2.25,1.19,1
31650,12/8/2016,18:00:06,30.37,83,52,93.64,2.25,1.19,1
31651,12/8/2016,17:55:49,30.37,87,52,2.63,0,1.3,1
31652,12/8/2016,17:50:06,30.36,91,52,120.09,4.5,1.43,1
31653,12/8/2016,17:45:50,30.36,93,52,68.02,3.37,2.01,1
31654,12/8/2016,17:40:49,30.36,95,52,17.05,2.25,2.77,1
31655,12/8/2016,17:35:52,30.36,98,52,83.54,2.25,5.03,1
31656,12/8/2016,17:30:01,30.37,98,53,81.19,1.12,4.91,1
31657,12/8/2016,17:25:09,30.36,96,52,18.3,2.25,7.31,1
31658,12/8/2016,17:20:20,30.36,97,53,45.63,4.5,12.92,1
31659,12/8/2016,17:15:10,30.36,97,53,27.68,3.37,16.92,1
31660,12/8/2016,17:10:50,30.36,96,52,60.04,3.37,23.01,1
31661,12/8/2016,17:05:42,30.36,98,52,25.17,4.5,28.97,1
31662,12/8/2016,17:00:49,30.35,99,53,336.44,3.37,32.44,1
31663,12/8/2016,16:55:50,30.35,99,53,110.56,5.62,32.46,1
31664,12/8/2016,16:50:49,30.35,99,53,100.84,4.5,45.72,1
31665,12/8/2016,16:45:55,30.35,99,54,117.98,4.5,57.23,1
31666,12/8/2016,16:40:39,30.35,98,54,85.27,5.62,62.75,1
31667,12/8/2016,16:35:49,30.35,98,54,42.73,9,64.92,1
31668,12/8/2016,16:30:49,30.35,97,54,29.06,5.62,89.15,1
31669,12/8/2016,16:25:50,30.34,97,55,75.89,9,101.03,1
31670,12/8/2016,16:20:50,30.34,97,55,112.8,9,117.37,1
31671,12/8/2016,16:15:50,30.34,98,55,81.84,5.62,153.15,1
31672,12/8/2016,16:10:49,30.34,97,55,32.67,3.37,131.34,1
31673,12/8/2016,16:05:12,30.34,97,55,357.6,4.5,125.83,1
31674,12/8/2016,16:00:22,30.34,98,55,31.66,4.5,129.26,1
31675,12/8/2016,15:55:10,30.34,98,55,34.01,3.37,129.81,1
31676,12/8/2016,15:50:10,30.34,98,55,102.64,6.75,147.32,1
31677,12/8/2016,15:45:39,30.34,97,55,73.22,4.5,149.92,1
31678,12/8/2016,15:40:59,30.34,97,55,129.22,5.62,154.08,1
31679,12/8/2016,15:35:43,30.34,97,55,67.26,12.37,143,1
31680,12/8/2016,15:30:40,30.34,96,56,32.24,5.62,156.6,1
31681,12/8/2016,15:25:50,30.34,94,56,55.62,9,183.95,2
31682,12/8/2016,15:20:49,30.34,92,56,74.9,7.87,202.93,2
31683,12/8/2016,15:15:40,30.34,92,56,103.32,4.5,193.44,2
31684,12/8/2016,15:10:50,30.34,92,56,69.5,3.37,176.31,2
31685,12/8/2016,15:05:42,30.34,94,56,86.53,7.87,169.79,2
31686,12/8/2016,15:00:10,30.34,96,56,40.38,3.37,178.61,2
31687,12/8/2016,14:55:20,30.34,94,57,48.69,5.62,203.53,2
31688,12/8/2016,14:50:39,30.34,95,57,17.92,5.62,186.53,2
31689,12/8/2016,14:45:12,30.34,94,57,60.76,3.37,178.08,2
31690,12/8/2016,14:40:19,30.34,93,57,27.56,4.5,201.7,2
31691,12/8/2016,14:35:52,30.34,94,57,9.19,6.75,209.81,2
31692,12/8/2016,14:30:50,30.34,94,57,359.85,9,246.06,2
31693,12/8/2016,14:25:40,30.34,94,57,84.04,9,259.03,2
31694,12/8/2016,14:20:20,30.34,94,57,56.6,7.87,273.08,2
31695,12/8/2016,14:15:49,30.34,92,58,98.47,7.87,322.65,3
31696,12/8/2016,14:10:49,30.34,90,58,49.35,5.62,337.69,3
31697,12/8/2016,14:05:53,30.34,89,58,98.56,6.75,317.77,2
31698,12/8/2016,14:00:49,30.34,90,58,66.8,4.5,314.1,2
31699,12/8/2016,13:55:49,30.35,89,58,84.23,10.12,313.43,2
